,treatment_toll,death_toll,etaw_toll,patient_toll
1358,0,0,0,307
1359,0,0,0,307
1360,0,0,0,307
1361,0,0,0,307
1362,0,0,0,307
1363,0,0,0,307
1364,0,0,0,307
1365,0,0,0,307
1366,0,0,0,307
1367,0,0,0,307
1368,0,0,0,307
1369,0,0,0,307
1370,0,0,0,307
1371,0,0,0,307
1372,0,0,0,307
1373,0,0,0,307
1374,0,0,0,307
1375,0,0,0,307
1376,0,0,0,307
1377,0,0,0,307
1378,0,0,0,307
1379,0,0,0,307
1380,0,0,0,307
1381,0,0,0,307
1382,0,0,0,307
1383,0,0,0,307
1384,0,0,0,307
1385,0,0,0,307
1386,0,0,0,307
1387,0,0,0,307
1388,0,0,0,307
1389,0,0,0,307
1390,0,0,0,307
1391,0,0,0,307
1392,0,0,0,307
1393,0,0,0,307
1394,0,0,0,307
1395,0,0,0,307
1396,0,0,0,307
1397,0,0,0,307
1398,0,0,0,307
1399,0,0,0,307
1400,0,0,0,307
1401,0,0,0,307
1402,0,0,0,307
1403,0,0,0,307
1404,0,0,0,307
1405,0,0,0,307
1406,0,0,0,307
1407,0,0,0,307
1408,0,0,0,307
1409,0,0,0,307
1410,0,0,0,307
1411,0,0,0,307
1412,0,0,0,307
1413,0,0,0,307
1414,0,0,0,307
1415,0,0,0,307
1416,0,0,0,307
1417,0,0,0,307
1418,0,0,0,307
1419,0,0,0,307
1420,0,0,0,307
1421,0,0,0,307
1422,0,0,0,307
1423,0,0,0,307
1424,0,0,0,307
1425,0,0,0,307
1426,0,0,0,307
1427,0,0,0,307
1428,0,0,0,307
1429,0,0,0,307
1430,0,0,0,307
1431,0,0,0,307
1432,0,0,0,307
1433,0,0,0,307
1434,0,0,0,307
1435,0,0,0,307
1436,0,0,0,307
1437,0,0,0,307
1438,0,0,0,307
1439,0,0,0,307
1440,0,0,0,307
1441,0,0,0,307
1442,0,0,0,307
1443,0,0,0,307
1444,0,0,0,307
1445,0,0,0,307
1446,0,0,0,307
1447,0,0,0,307
1448,0,0,0,307
1449,0,0,0,307
1450,0,0,0,307
1451,0,0,0,307
1452,0,0,0,307
1453,0,0,0,307
1454,0,0,0,307
1455,0,0,0,307
1456,0,0,0,307
1457,0,0,0,307
1458,0,0,0,307
1459,0,0,0,307
1460,0,0,0,307
1461,0,0,0,307
1462,0,0,0,307
1463,0,0,0,307
1464,0,0,0,307
1465,0,0,0,307
1466,0,0,0,307
1467,0,0,0,307
1468,0,0,0,307
1469,0,0,0,307
1470,0,0,0,307
1471,0,0,0,307
1472,0,0,0,307
1473,0,0,0,307
1474,0,0,0,307
1475,0,0,0,307
1476,0,0,0,307
1477,0,0,0,307
1478,0,0,0,307
1479,0,0,0,307
1480,0,0,0,307
1481,0,0,0,307
1482,0,0,0,307
1483,0,0,0,307
1484,0,0,0,307
1485,0,0,0,307
1486,0,0,0,307
1487,0,0,0,307
1488,0,0,0,307
1489,0,0,0,307
1490,0,0,0,307
1491,0,0,0,307
1492,0,0,0,307
1493,0,0,0,307
1494,0,0,0,307
1495,0,0,0,307
1496,0,0,0,307
1497,0,0,0,307
1498,0,0,0,307
1499,0,0,0,307
1500,0,0,0,307
1501,0,0,0,307
1502,0,0,0,307
1503,0,0,0,307
1504,0,0,0,307
1505,0,0,0,307
1506,0,0,0,307
1507,0,0,0,307
1508,0,0,0,307
1509,0,0,0,307
1510,0,0,0,307
1511,0,0,0,307
1512,0,0,0,307
1513,0,0,0,307
1514,0,0,0,307
1515,0,0,0,307
1516,0,0,0,307
1517,0,0,0,307
1518,0,0,0,307
1519,0,0,0,307
1520,0,0,0,307
1521,0,0,0,307
1522,0,0,0,307
1523,0,0,0,307
1524,0,0,0,307
1525,0,0,0,307
1526,0,0,0,307
1527,0,0,0,307
1528,0,0,0,307
1529,0,0,0,307
1530,0,0,0,307
1531,0,0,0,307
1532,0,0,0,307
1533,0,0,0,307
1534,0,0,0,307
1535,0,0,0,307
1536,0,0,0,307
1537,0,0,0,307
1538,0,0,0,307
1539,0,0,0,307
1540,0,0,0,307
1541,0,0,0,307
1542,0,0,0,307
1543,0,0,0,307
1544,0,0,0,307
1545,0,0,0,307
1546,0,0,0,307
1547,0,0,0,307
1548,0,0,0,307
1549,0,0,0,307
1550,0,0,0,307
1551,0,0,0,307
1552,0,0,0,307
1553,0,0,0,307
1554,0,0,0,307
1555,0,0,0,307
1556,0,0,0,307
1557,0,0,0,307
1558,0,0,0,307
1559,0,0,0,307
1560,0,0,0,307
1561,0,0,0,307
1562,0,0,0,307
1563,0,0,0,307
1564,0,0,0,307
1565,0,0,0,307
1566,0,0,0,307
1567,0,0,0,307
1568,0,0,0,307
1569,0,0,0,307
1570,0,0,0,307
1571,0,0,0,307
1572,0,0,0,307
1573,0,0,0,307
1574,0,0,0,307
1575,0,0,0,307
1576,0,0,0,307
1577,0,0,0,307
1578,0,0,0,307
1579,0,0,0,307
1580,0,0,0,307
1581,0,0,0,307
1582,0,0,0,307
1583,0,0,0,307
1584,0,0,0,307
1585,0,0,0,307
1586,0,0,0,307
1587,0,0,0,307
1588,0,0,0,307
1589,0,0,0,307
1590,0,0,0,307
1591,0,0,0,307
1592,0,0,0,307
1593,0,0,0,307
1594,0,0,0,307
1595,0,0,0,307
1596,0,0,0,307
1597,0,0,0,307
1598,0,0,0,307
1599,0,0,0,307
1600,0,0,0,307
1601,0,0,0,307
1602,0,0,0,307
1603,0,0,0,307
1604,0,0,0,307
1605,0,0,0,307
1606,0,0,0,307
1607,0,0,0,307
1608,0,0,0,307
1609,0,0,0,307
1610,0,0,0,307
1611,0,0,0,307
1612,0,0,0,307
1613,0,0,0,307
1614,0,0,0,307
1615,0,0,0,307
1616,0,0,0,307
1617,0,0,0,307
1618,0,0,0,307
1619,0,0,0,307
1620,0,0,0,307
1621,0,0,0,307
1622,0,0,0,307
1623,0,0,0,307
1624,0,0,0,307
1625,0,0,0,307
1626,0,0,0,307
1627,0,0,0,307
1628,0,0,0,307
1629,0,0,0,307
1630,0,0,0,307
1631,0,0,0,307
1632,0,0,0,307
1633,0,0,0,307
1634,0,0,0,307
1635,0,0,0,307
1636,0,0,0,307
1637,0,0,0,307
1638,0,0,0,307
1639,0,0,0,307
1640,0,0,0,307
1641,0,0,0,307
1642,0,0,0,307
1643,0,0,0,307
1644,0,0,0,307
1645,0,0,0,307
1646,0,0,0,307
1647,0,0,0,307
1648,0,0,0,307
1649,0,0,0,307
1650,0,0,0,307
1651,0,0,0,307
1652,0,0,0,307
1653,0,0,0,307
1654,0,0,0,307
1655,0,0,0,307
1656,0,0,0,307
1657,0,0,0,307
1658,0,0,0,307
1659,0,0,0,307
1660,0,0,0,307
1661,0,0,0,307
1662,0,0,0,307
1663,0,0,0,307
1664,0,0,0,307
1665,0,0,0,307
1666,0,0,0,307
1667,0,0,0,307
1668,0,0,0,307
1669,0,0,0,307
1670,0,0,0,307
1671,0,0,0,307
1672,0,0,0,307
1673,0,0,0,307
1674,0,0,0,307
1675,0,0,0,307
1676,0,0,0,307
1677,0,0,0,307
1678,0,0,0,307
1679,0,0,0,307
1680,0,0,0,307
1681,0,0,0,307
1682,0,0,0,307
1683,0,0,0,307
1684,0,0,0,307
1685,0,0,0,307
1686,0,0,0,307
1687,0,0,0,307
1688,0,0,0,307
1689,0,0,0,307
1690,0,0,0,307
1691,0,0,0,307
1692,0,0,0,307
1693,0,0,0,307
1694,0,0,0,307
1695,0,0,0,307
1696,0,0,0,307
1697,0,0,0,307
1698,0,0,0,307
1699,0,0,0,307
1700,0,0,0,307
1701,0,0,0,307
1702,0,0,0,307
1703,0,0,0,307
1704,0,0,0,307
1705,0,0,0,307
1706,0,0,0,307
1707,0,0,0,307
1708,0,0,0,307
1709,0,0,0,307
1710,0,0,0,307
1711,0,0,0,307
1712,0,0,0,307
1713,0,0,0,307
1714,0,0,0,307
1715,0,0,0,307
1716,0,0,0,307
1717,0,0,0,307
1718,0,0,0,307
1719,0,0,0,307
1720,0,0,0,307
1721,0,0,0,307
1722,0,0,0,307
1723,0,0,0,307
1724,0,0,0,307
1725,0,0,0,307
1726,0,0,0,307
1727,0,0,0,307
1728,0,0,0,307
1729,0,0,0,307
1730,0,0,0,307
1731,0,0,0,307
1732,0,0,0,307
1733,0,0,0,307
1734,0,0,0,307
1735,0,0,0,307
1736,0,0,0,307
1737,0,0,0,307
1738,0,0,0,307
1739,0,0,0,307
1740,0,0,0,307
1741,0,0,0,307
1742,0,0,0,307
1743,0,0,0,307
1744,0,0,0,307
1745,0,0,0,307
1746,0,0,0,307
1747,0,0,0,307
1748,0,0,0,307
1749,0,0,0,307
1750,0,0,0,307
1751,0,0,0,307
1752,0,0,0,307
1753,0,0,0,307
1754,0,0,0,307
1755,0,0,0,307
1756,0,0,0,307
1757,0,0,0,307
1758,0,0,0,307
1759,0,0,0,307
1760,0,0,0,307
1761,0,0,0,307
1762,0,0,0,307
1763,0,0,0,307
1764,0,0,0,307
1765,0,0,0,307
1766,0,0,0,307
1767,0,0,0,307
1768,0,0,0,307
1769,0,0,0,307
1770,0,0,0,307
1771,0,0,0,307
1772,0,0,0,307
1773,0,0,0,307
1774,0,0,0,307
1775,0,0,0,307
1776,0,0,0,307
1777,0,0,0,307
1778,0,0,0,307
1779,0,0,0,307
1780,0,0,0,307
1781,0,0,0,307
1782,0,0,0,307
1783,0,0,0,307
1784,0,0,0,307
1785,0,0,0,307
1786,0,0,0,307
1787,0,0,0,307
1788,0,0,0,307
1789,0,0,0,307
1790,0,0,0,307
1791,0,0,0,307
1792,0,0,0,307
1793,0,0,0,307
1794,0,0,0,307
1795,0,0,0,307
1796,0,0,0,307
1797,0,0,0,307
1798,0,0,0,307
1799,0,0,0,307
1800,0,0,0,307
1801,0,0,0,307
1802,0,0,0,307
1803,0,0,0,307
1804,0,0,0,307
1805,0,0,0,307
1806,0,0,0,307
1807,0,0,0,307
1808,0,0,0,307
1809,0,0,0,307
1810,0,0,0,307
1811,0,0,0,307
1812,0,0,0,307
1813,0,0,0,307
1814,0,0,0,307
1815,0,0,0,307
1816,0,0,0,307
1817,0,0,0,307
1818,0,0,0,307
1819,0,0,0,307
1820,0,0,0,307
1821,0,0,0,307
1822,0,0,0,307
1823,0,0,0,307
1824,0,0,0,307
1825,0,0,0,307
1826,0,0,0,307
1827,0,0,0,307
1828,0,0,0,307
1829,0,0,0,307
1830,0,0,0,307
1831,0,0,0,307
1832,0,0,0,307
1833,0,0,0,307
1834,0,0,0,307
1835,0,0,0,307
1836,0,0,0,307
1837,0,0,0,307
1838,0,0,0,307
1839,0,0,0,307
1840,0,0,0,307
1841,0,0,0,307
1842,0,0,0,307
1843,0,0,0,307
1844,0,0,0,307
1845,0,0,0,307
1846,0,0,0,307
1847,0,0,0,307
1848,0,0,0,307
1849,0,0,0,307
1850,0,0,0,307
1851,0,0,0,307
1852,0,0,0,307
1853,0,0,0,307
1854,0,0,0,307
1855,0,0,0,307
1856,0,0,0,307
1857,0,0,0,307
1858,0,0,0,307
1859,0,0,0,307
1860,0,0,0,307
1861,0,0,0,307
1862,0,0,0,307
1863,0,0,0,307
1864,0,0,0,307
1865,0,0,0,307
1866,0,0,0,307
1867,0,0,0,307
1868,0,0,0,307
1869,0,0,0,307
1870,0,0,0,307
1871,0,0,0,307
1872,0,0,0,307
1873,0,0,0,307
1874,0,0,0,307
1875,0,0,0,307
1876,0,0,0,307
1877,0,0,0,307
1878,0,0,0,307
1879,0,0,0,307
1880,0,0,0,307
1881,0,0,0,307
1882,0,0,0,307
1883,0,0,0,307
1884,0,0,0,307
1885,0,0,0,307
1886,0,0,0,307
1887,0,0,0,307
1888,0,0,0,307
1889,0,0,0,307
1890,0,0,0,307
1891,0,0,0,307
1892,0,0,0,307
1893,0,0,0,307
1894,0,0,0,307
1895,0,0,0,307
1896,0,0,0,307
1897,0,0,0,307
1898,0,0,0,307
1899,0,0,0,307
1900,0,0,0,307
1901,0,0,0,307
1902,0,0,0,307
1903,0,0,0,307
1904,0,0,0,307
1905,0,0,0,307
1906,0,0,0,307
1907,0,0,0,307
1908,0,0,0,307
1909,0,0,0,307
1910,0,0,0,307
1911,0,0,0,307
1912,0,0,0,307
1913,0,0,0,307
1914,0,0,0,307
1915,0,0,0,307
1916,0,0,0,307
1917,0,0,0,307
1918,0,0,0,307
1919,0,0,0,307
1920,0,0,0,307
1921,0,0,0,307
1922,0,0,0,307
1923,0,0,0,307
1924,0,0,0,307
1925,0,0,0,307
1926,0,0,0,307
1927,0,0,0,307
1928,0,0,0,307
1929,0,0,0,307
1930,0,0,0,307
1931,0,0,0,307
1932,0,0,0,307
1933,0,0,0,307
1934,0,0,0,307
1935,0,0,0,307
1936,0,0,0,307
1937,0,0,0,307
1938,0,0,0,307
1939,0,0,0,307
1940,0,0,0,307
1941,0,0,0,307
1942,0,0,0,307
1943,0,0,0,307
1944,0,0,0,307
1945,0,0,0,307
1946,0,0,0,307
1947,0,0,0,307
1948,0,0,0,307
1949,0,0,0,307
1950,0,0,0,307
1951,0,0,0,307
1952,0,0,0,307
1953,0,0,0,307
1954,0,0,0,307
1955,0,0,0,307
1956,0,0,0,307
1957,0,0,0,307
1958,0,0,0,307
1959,0,0,0,307
1960,0,0,0,307
1961,0,0,0,307
1962,0,0,0,307
1963,0,0,0,307
1964,0,0,0,307
1965,0,0,0,307
1966,0,0,0,307
1967,0,0,0,307
1968,0,0,0,307
1969,0,0,0,307
1970,0,0,0,307
1971,0,0,0,307
1972,0,0,0,307
1973,0,0,0,307
1974,0,0,0,307
1975,0,0,0,307
1976,0,0,0,307
1977,0,0,0,307
1978,0,0,0,307
1979,0,0,0,307
1980,0,0,0,307
1981,0,0,0,307
1982,0,0,0,307
1983,0,0,0,307
1984,0,0,0,307
1985,0,0,0,307
1986,0,0,0,307
1987,0,0,0,307
1988,0,0,0,307
1989,0,0,0,307
1990,0,0,0,307
1991,0,0,0,307
1992,0,0,0,307
1993,0,0,0,307
1994,0,0,0,307
1995,0,0,0,307
1996,0,0,0,307
1997,0,0,0,307
1998,0,0,0,307
1999,0,0,0,307
2000,0,0,0,307
2001,0,0,0,307
2002,0,0,0,307
2003,0,0,0,307
2004,0,0,0,307
2005,0,0,0,307
2006,0,0,0,307
2007,0,0,0,307
2008,0,0,0,307
2009,0,0,0,307
2010,0,0,0,307
2011,0,0,0,307
2012,0,0,0,307
2013,0,0,0,307
2014,0,0,0,307
2015,0,0,0,307
2016,0,0,0,307
2017,0,0,0,307
2018,0,0,0,307
2019,0,0,0,307
2020,0,0,0,307
2021,0,0,0,307
2022,0,0,0,307
2023,0,0,0,307
2024,0,0,0,307
2025,0,0,0,307
2026,0,0,0,307
2027,0,0,0,307
2028,0,0,0,307
2029,0,0,0,307
2030,0,0,0,307
2031,0,0,0,307
2032,0,0,0,307
2033,0,0,0,307
2034,0,0,0,307
2035,0,0,0,307
2036,0,0,0,307
2037,0,0,0,307
2038,0,0,0,307
2039,0,0,0,307
2040,0,0,0,307
2041,0,0,0,307
2042,0,0,0,307
2043,0,0,0,307
2044,0,0,0,307
2045,0,0,0,307
2046,0,0,0,307
2047,0,0,0,307
2048,0,0,0,307
2049,0,0,0,307
2050,0,0,0,307
2051,0,0,0,307
2052,0,0,0,307
2053,0,0,0,307
2054,0,0,0,307
2055,0,0,0,307
2056,0,0,0,307
2057,0,0,0,307
2058,0,0,0,307
2059,0,0,0,307
2060,0,0,0,307
2061,0,0,0,307
2062,0,0,0,307
2063,0,0,0,307
2064,0,0,0,307
2065,0,0,0,307
2066,0,0,0,307
2067,0,0,0,307
2068,0,0,0,307
2069,0,0,0,307
2070,0,0,0,307
2071,0,0,0,307
2072,0,0,0,307
2073,0,0,0,307
2074,0,0,0,307
2075,0,0,0,307
2076,0,0,0,307
2077,0,0,0,307
2078,0,0,0,307
2079,0,0,0,307
2080,0,0,0,307
2081,0,0,0,307
2082,0,0,0,307
2083,0,0,0,307
2084,0,0,0,307
2085,0,0,0,307
2086,0,0,0,307
2087,0,0,0,307
2088,0,0,0,307
2089,0,0,0,307
2090,0,0,0,307
2091,0,0,0,307
2092,0,0,0,307
2093,0,0,0,307
2094,0,0,0,307
2095,0,0,0,307
2096,0,0,0,307
2097,0,0,0,307
2098,0,0,0,307
2099,0,0,0,307
2100,0,0,0,307
2101,0,0,0,307
2102,0,0,0,307
2103,0,0,0,307
2104,0,0,0,307
2105,0,0,0,307
2106,0,0,0,307
2107,0,0,0,307
2108,0,0,0,307
2109,0,0,0,307
2110,0,0,0,307
2111,0,0,0,307
2112,0,0,0,307
2113,0,0,0,307
2114,0,0,0,307
2115,0,0,0,307
2116,0,0,0,307
2117,0,0,0,307
2118,0,0,0,307
2119,0,0,0,307
2120,0,0,0,307
2121,0,0,0,307
2122,0,0,0,307
2123,0,0,0,307
2124,0,0,0,307
2125,0,0,0,307
2126,0,0,0,307
2127,0,0,0,307
2128,0,0,0,307
2129,0,0,0,307
2130,0,0,0,307
2131,0,0,0,307
2132,0,0,0,307
2133,0,0,0,307
2134,0,0,0,307
2135,0,0,0,307
2136,0,0,0,307
2137,0,0,0,307
2138,0,0,0,307
2139,0,0,0,307
2140,0,0,0,307
2141,0,0,0,307
2142,0,0,0,307
2143,0,0,0,307
2144,0,0,0,307
2145,0,0,0,307
2146,0,0,0,307
2147,0,0,0,307
2148,0,0,0,307
2149,0,0,0,307
2150,0,0,0,307
2151,0,0,0,307
2152,0,0,0,307
2153,0,0,0,307
2154,0,0,0,307
2155,0,0,0,307
2156,0,0,0,307
2157,0,0,0,307
2158,0,0,0,307
2159,0,0,0,307
2160,0,0,0,307
2161,0,0,0,307
2162,0,0,0,307
2163,0,0,0,307
2164,0,0,0,307
2165,0,0,0,307
2166,0,0,0,307
2167,0,0,0,307
2168,0,0,0,307
2169,0,0,0,307
2170,0,0,0,307
2171,0,0,0,307
2172,0,0,0,307
2173,0,0,0,307
2174,0,0,0,307
2175,0,0,0,307
2176,0,0,0,307
2177,0,0,0,307
2178,0,0,0,307
2179,0,0,0,307
2180,0,0,0,307
2181,0,0,0,307
2182,0,0,0,307
2183,0,0,0,307
2184,0,0,0,307
2185,0,0,0,307
2186,0,0,0,307
2187,0,0,0,307
2188,0,0,0,307
2189,0,0,0,307
2190,0,0,0,307
2191,0,0,0,307
2192,0,0,0,307
2193,0,0,0,307
2194,0,0,0,307
2195,0,0,0,307
2196,0,0,0,307
2197,0,0,0,307
2198,0,0,0,307
2199,0,0,0,307
2200,0,0,0,307
2201,0,0,0,307
2202,0,0,0,307
2203,0,0,0,307
2204,0,0,0,307
2205,0,0,0,307
2206,0,0,0,307
2207,0,0,0,307
2208,0,0,0,307
2209,0,0,0,307
2210,0,0,0,307
2211,0,0,0,307
2212,0,0,0,307
2213,0,0,0,307
2214,0,0,0,307
2215,0,0,0,307
2216,0,0,0,307
2217,0,0,0,307
2218,0,0,0,307
2219,0,0,0,307
2220,0,0,0,307
2221,0,0,0,307
2222,0,0,0,307
2223,0,0,0,307
2224,0,0,0,307
2225,0,0,0,307
2226,0,0,0,307
2227,0,0,0,307
2228,0,0,0,307
2229,0,0,0,307
2230,0,0,0,307
2231,0,0,0,307
2232,0,0,0,307
2233,0,0,0,307
2234,0,0,0,307
2235,0,0,0,307
2236,0,0,0,307
2237,0,0,0,307
2238,0,0,0,307
2239,0,0,0,307
2240,0,0,0,307
2241,0,0,0,307
2242,0,0,0,307
2243,0,0,0,307
2244,0,0,0,307
2245,0,0,0,307
2246,0,0,0,307
2247,0,0,0,307
2248,0,0,0,307
2249,0,0,0,307
2250,0,0,0,307
2251,0,0,0,307
2252,0,0,0,307
2253,0,0,0,307
2254,0,0,0,307
2255,0,0,0,307
2256,0,0,0,307
2257,0,0,0,307
2258,0,0,0,307
2259,0,0,0,307
2260,0,0,0,307
2261,0,0,0,307
2262,0,0,0,307
2263,0,0,0,307
2264,0,0,0,307
2265,0,0,0,307
2266,0,0,0,307
2267,0,0,0,307
2268,0,0,0,307
2269,0,0,0,307
2270,0,0,0,307
2271,0,0,0,307
2272,0,0,0,307
2273,0,0,0,307
2274,0,0,0,307
2275,0,0,0,307
2276,0,0,0,307
2277,0,0,0,307
2278,0,0,0,307
2279,0,0,0,307
2280,0,0,0,307
2281,0,0,0,307
2282,0,0,0,307
2283,0,0,0,307
2284,0,0,0,307
2285,0,0,0,307
2286,0,0,0,307
2287,0,0,0,307
2288,0,0,0,307
2289,0,0,0,307
2290,0,0,0,307
2291,0,0,0,307
2292,0,0,0,307
2293,0,0,0,307
2294,0,0,0,307
2295,0,0,0,307
2296,0,0,0,307
2297,0,0,0,307
2298,0,0,0,307
2299,0,0,0,307
2300,0,0,0,307
2301,0,0,0,307
2302,0,0,0,307
2303,0,0,0,307
2304,0,0,0,307
2305,0,0,0,307
2306,0,0,0,307
2307,0,0,0,307
2308,0,0,0,307
2309,0,0,0,307
2310,0,0,0,307
2311,0,0,0,307
2312,0,0,0,307
2313,0,0,0,307
2314,0,0,0,307
2315,0,0,0,307
2316,0,0,0,307
2317,0,0,0,307
2318,0,0,0,307
2319,0,0,0,307
2320,0,0,0,307
2321,0,0,0,307
2322,0,0,0,307
2323,0,0,0,307
2324,0,0,0,307
2325,0,0,0,307
2326,0,0,0,307
2327,0,0,0,307
2328,0,0,0,307
2329,0,0,0,307
2330,0,0,0,307
2331,0,0,0,307
2332,0,0,0,307
2333,0,0,0,307
2334,0,0,0,307
2335,0,0,0,307
2336,0,0,0,307
2337,0,0,0,307
2338,0,0,0,307
2339,0,0,0,307
2340,0,0,0,307
2341,0,0,0,307
2342,0,0,0,307
2343,0,0,0,307
2344,0,0,0,307
2345,0,0,0,307
2346,0,0,0,307
2347,0,0,0,307
2348,0,0,0,307
2349,0,0,0,307
2350,0,0,0,307
2351,0,0,0,307
2352,0,0,0,307
2353,0,0,0,307
2354,0,0,0,307
2355,0,0,0,307
2356,0,0,0,307
2357,0,0,0,307
2358,0,0,0,307
2359,0,0,0,307
2360,0,0,0,307
2361,0,0,0,307
2362,0,0,0,307
2363,0,0,0,307
2364,0,0,0,307
2365,0,0,0,307
2366,0,0,0,307
2367,0,0,0,307
2368,0,0,0,307
2369,0,0,0,307
2370,0,0,0,307
2371,0,0,0,307
2372,0,0,0,307
2373,0,0,0,307
2374,0,0,0,307
2375,0,0,0,307
2376,0,0,0,307
2377,0,0,0,307
2378,0,0,0,307
2379,0,0,0,307
2380,0,0,0,307
2381,0,0,0,307
2382,0,0,0,307
2383,0,0,0,307
2384,0,0,0,307
2385,0,0,0,307
2386,0,0,0,307
2387,0,0,0,307
2388,0,0,0,307
2389,0,0,0,307
2390,0,0,0,307
2391,0,0,0,307
2392,0,0,0,307
2393,0,0,0,307
2394,0,0,0,307
2395,0,0,0,307
2396,0,0,0,307
2397,0,0,0,307
2398,0,0,0,307
2399,0,0,0,307
2400,0,0,0,307
2401,0,0,0,307
2402,0,0,0,307
2403,0,0,0,307
2404,0,0,0,307
2405,0,0,0,307
2406,0,0,0,307
2407,0,0,0,307
2408,0,0,0,307
2409,0,0,0,307
2410,0,0,0,307
2411,0,0,0,307
2412,0,0,0,307
2413,0,0,0,307
2414,0,0,0,307
2415,0,0,0,307
2416,0,0,0,307
2417,0,0,0,307
2418,0,0,0,307
2419,0,0,0,307
2420,0,0,0,307
2421,0,0,0,307
2422,0,0,0,307
2423,0,0,0,307
2424,0,0,0,307
2425,0,0,0,307
2426,0,0,0,307
2427,0,0,0,307
2428,0,0,0,307
2429,0,0,0,307
2430,0,0,0,307
2431,0,0,0,307
2432,0,0,0,307
2433,0,0,0,307
2434,0,0,0,307
2435,0,0,0,307
2436,0,0,0,307
2437,0,0,0,307
2438,0,0,0,307
2439,0,0,0,307
2440,0,0,0,307
2441,0,0,0,307
2442,0,0,0,307
2443,0,0,0,307
2444,0,0,0,307
2445,0,0,0,307
2446,0,0,0,307
2447,0,0,0,307
2448,0,0,0,307
2449,0,0,0,307
2450,0,0,0,307
2451,0,0,0,307
2452,0,0,0,307
2453,0,0,0,307
2454,0,0,0,307
2455,0,0,0,307
2456,0,0,0,307
2457,0,0,0,307
2458,0,0,0,307
2459,0,0,0,307
2460,0,0,0,307
2461,0,0,0,307
2462,0,0,0,307
2463,0,0,0,307
2464,0,0,0,307
2465,0,0,0,307
2466,0,0,0,307
2467,0,0,0,307
2468,0,0,0,307
2469,0,0,0,307
2470,0,0,0,307
2471,0,0,0,307
2472,0,0,0,307
2473,0,0,0,307
2474,0,0,0,307
2475,0,0,0,307
2476,0,0,0,307
2477,0,0,0,307
2478,0,0,0,307
2479,0,0,0,307
2480,0,0,0,307
2481,0,0,0,307
2482,0,0,0,307
2483,0,0,0,307
2484,0,0,0,307
2485,0,0,0,307
2486,0,0,0,307
2487,0,0,0,307
2488,0,0,0,307
2489,0,0,0,307
2490,0,0,0,307
2491,0,0,0,307
2492,0,0,0,307
2493,0,0,0,307
2494,0,0,0,307
2495,0,0,0,307
2496,0,0,0,307
2497,0,0,0,307
2498,0,0,0,307
2499,0,0,0,307
2500,0,0,0,307
2501,0,0,0,307
2502,0,0,0,307
2503,0,0,0,307
2504,0,0,0,307
2505,0,0,0,307
2506,0,0,0,307
2507,0,0,0,307
2508,0,0,0,307
2509,0,0,0,307
2510,0,0,0,307
2511,0,0,0,307
2512,0,0,0,307
2513,0,0,0,307
2514,0,0,0,307
2515,0,0,0,307
2516,0,0,0,307
2517,0,0,0,307
2518,0,0,0,307
2519,0,0,0,307
2520,0,0,0,307
2521,0,0,0,307
2522,0,0,0,307
2523,0,0,0,307
2524,0,0,0,307
2525,0,0,0,307
2526,0,0,0,307
2527,0,0,0,307
2528,0,0,0,307
2529,0,0,0,307
2530,0,0,0,307
2531,0,0,0,307
2532,0,0,0,307
2533,0,0,0,307
2534,0,0,0,307
2535,0,0,0,307
2536,0,0,0,307
2537,0,0,0,307
2538,0,0,0,307
2539,0,0,0,307
2540,0,0,0,307
2541,0,0,0,307
2542,0,0,0,307
2543,0,0,0,307
2544,0,0,0,307
2545,0,0,0,307
2546,0,0,0,307
2547,0,0,0,307
2548,0,0,0,307
2549,0,0,0,307
2550,0,0,0,307
2551,0,0,0,307
2552,0,0,0,307
2553,0,0,0,307
2554,0,0,0,307
2555,0,0,0,307
2556,0,0,0,307
2557,0,0,0,307
2558,0,0,0,307
2559,0,0,0,307
2560,0,0,0,307
2561,0,0,0,307
2562,0,0,0,307
2563,0,0,0,307
2564,0,0,0,307
2565,0,0,0,307
2566,0,0,0,307
2567,0,0,0,307
2568,0,0,0,307
2569,0,0,0,307
2570,0,0,0,307
2571,0,0,0,307
2572,0,0,0,307
2573,0,0,0,307
2574,0,0,0,307
2575,0,0,0,307
2576,0,0,0,307
2577,0,0,0,307
2578,0,0,0,307
2579,0,0,0,307
2580,0,0,0,307
2581,0,0,0,307
2582,0,0,0,307
2583,0,0,0,307
2584,0,0,0,307
2585,0,0,0,307
2586,0,0,0,307
2587,0,0,0,307
2588,0,0,0,307
2589,0,0,0,307
2590,0,0,0,307
2591,0,0,0,307
2592,0,0,0,307
2593,0,0,0,307
2594,0,0,0,307
2595,0,0,0,307
2596,0,0,0,307
2597,0,0,0,307
2598,0,0,0,307
2599,0,0,0,307
2600,0,0,0,307
2601,0,0,0,307
2602,0,0,0,307
2603,0,0,0,307
2604,0,0,0,307
2605,0,0,0,307
2606,0,0,0,307
2607,0,0,0,307
2608,0,0,0,307
2609,0,0,0,307
2610,0,0,0,307
2611,0,0,0,307
2612,0,0,0,307
2613,0,0,0,307
2614,0,0,0,307
2615,0,0,0,307
2616,0,0,0,307
2617,0,0,0,307
2618,0,0,0,307
2619,0,0,0,307
2620,0,0,0,307
2621,0,0,0,307
2622,0,0,0,307
2623,0,0,0,307
2624,0,0,0,307
2625,0,0,0,307
2626,0,0,0,307
2627,0,0,0,307
